DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW],CZECH_REPUBLIC_DEMAND_[MW],CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW],hour,datetime
2024-02-05,2024-02-05,FCR,1,NEGPOS_00_04,56.6,72,56.6,23,93,234.28,-65,25,56.6,-13,486,3.48,145,564,56.6,19,110,56.6,-48,14,56.6,-11,62,56.6,-33,77,56.6,-17,0,2024-02-05 00:00:00
2024-02-05,2024-02-05,FCR,1,NEGPOS_04_08,55.2,72,55.2,6,93,234.28,-65,25,55.2,-15,486,3.59,145,564,55.2,45,110,55.2,-55,14,55.2,-14,62,55.2,-30,77,55.2,-17,4,2024-02-05 04:00:00
2024-02-05,2024-02-05,FCR,1,NEGPOS_08_12,38,72,38,11,93,234.28,-65,25,38,-22,486,3.08,145,564,38,69,110,38,-71,14,38,-14,62,38,-29,77,38,-24,8,2024-02-05 08:00:00
2024-02-05,2024-02-05,FCR,1,NEGPOS_12_16,38.7,72,38.7,16,93,234.28,-65,25,38.7,-22,486,3.48,145,564,38.7,52,110,38.7,-62,14,38.7,-13,62,38.7,-30,77,38.7,-21,12,2024-02-05 12:00:00
2024-02-05,2024-02-05,FCR,1,NEGPOS_16_20,38,72,38,38,93,234.28,-65,25,38,-23,486,3.02,145,564,38,-4,110,38,-71,14,38,-14,62,38,15,77,38,-21,16,2024-02-05 16:00:00
2024-02-05,2024-02-05,FCR,1,NEGPOS_20_24,33.91,72,33.91,11,93,234.28,-65,25,33.91,-23,486,3.16,145,564,33.91,75,110,33.91,-67,14,33.91,-14,62,33.91,-41,77,33.91,-21,20,2024-02-05 20:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_00_04,56,72,56,22,93,157.4,-65,25,56,-13,486,4.14,145,564,56,23,110,56,-48,14,56,-12,62,56,-30,77,56,-22,0,2024-02-06 00:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_04_08,56.4,72,56.4,19,93,135.72,-65,25,56.4,-15,486,3.92,145,564,56.4,22,110,56.4,-45,14,56.4,-14,62,56.4,-25,77,56.4,-22,4,2024-02-06 04:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_08_12,38.4,72,38.4,9,93,157.76,-65,25,38.4,-22,486,6.2,145,564,38.4,60,110,38.4,-61,14,38.4,-14,62,38.4,-27,77,38.4,-25,8,2024-02-06 08:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_12_16,36,72,36,11,93,172.4,-65,25,36,-22,486,11,145,564,36,69,110,36,-67,14,36,-12,62,36,-33,77,36,-25,12,2024-02-06 12:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_16_20,40.31,72,40.31,46,93,172.4,-65,25,40.31,-23,486,3.48,145,564,40.31,-27,110,40.31,-50,14,40.31,-14,62,40.31,10,77,40.31,-22,16,2024-02-06 16:00:00
2024-02-06,2024-02-06,FCR,1,NEGPOS_20_24,32.11,72,32.11,4,93,158.8,-65,25,32.11,-23,486,4.4,145,564,32.11,83,110,32.11,-67,14,32.11,-14,62,32.11,-38,77,32.11,-25,20,2024-02-06 20:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_00_04,55.64,72,55.64,25,93,56.48,-65,25,55.64,-16,486,2.76,145,564,55.64,32,110,55.64,-50,14,55.64,-13,62,55.64,-36,77,55.64,-22,0,2024-02-07 00:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_04_08,53.8,72,53.8,17,93,57.12,-65,25,53.8,-21,486,2.96,145,564,53.8,45,110,53.8,-47,14,53.8,-14,62,53.8,-38,77,53.8,-22,4,2024-02-07 04:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_08_12,28.41,72,28.41,31,93,56.08,-65,25,28.41,-23,486,2.72,145,564,28.41,27,110,28.41,-67,14,28.41,-14,62,28.41,-9,77,28.41,-25,8,2024-02-07 08:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_12_16,32,72,32,28,93,59.24,-65,25,32,-22,486,2.88,145,564,32,25,110,32,-58,14,32,-12,62,32,-14,77,32,-27,12,2024-02-07 12:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_16_20,38.4,72,38.4,20,93,55.2,-65,25,38.4,-23,486,2.88,145,564,38.4,15,110,38.4,-52,14,38.4,-14,62,38.4,1,77,38.4,-27,16,2024-02-07 16:00:00
2024-02-07,2024-02-07,FCR,1,NEGPOS_20_24,26.09,72,26.09,10,93,55.56,-65,25,26.09,-24,486,2.96,145,564,26.09,43,110,26.09,-49,14,26.09,-14,62,26.09,-19,77,26.09,-27,20,2024-02-07 20:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_00_04,30,72,30,14,93,100.72,-65,25,30,-22,486,3.68,145,564,30,78,110,30,-67,14,30,-14,62,32,-43,77,30,-26,0,2024-02-08 00:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_04_08,38.79,72,38.79,4,93,100,-65,25,38.79,-22,486,3.08,145,564,38.79,51,110,38.79,-64,14,38.79,-14,62,38.79,-9,77,38.79,-26,4,2024-02-08 04:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_08_12,30,72,30,17,93,83.8,-65,25,30,-22,486,11,145,564,30,17,110,30,-67,14,30,-14,62,30,10,77,30,-21,8,2024-02-08 08:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_12_16,22,72,22,21,93,69,-65,25,22,-23,486,11,145,564,22,61,110,22,-77,14,22,-14,62,22,-22,77,22,-26,12,2024-02-08 12:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_16_20,30.36,72,30.36,35,93,83.8,-65,25,30.36,-23,486,3.04,145,564,30.36,-3,110,30.36,-67,14,30.36,-14,62,30.36,18,77,30.36,-26,16,2024-02-08 16:00:00
2024-02-08,2024-02-08,FCR,1,NEGPOS_20_24,29.21,72,29.21,5,93,83.8,-65,25,29.21,-24,486,3.06,145,564,29.21,62,110,29.21,-67,14,29.21,-14,62,29.21,-21,77,29.21,-21,20,2024-02-08 20:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_00_04,40,72,40,14,93,122.2,-65,25,40,-22,486,2.98,145,564,40,59,110,40,-63,14,40,-13,62,40,-34,77,40,-21,0,2024-02-09 00:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_04_08,39.75,72,39.75,2,93,122.64,-65,25,39.75,-22,486,3,145,564,39.75,75,110,39.75,-64,14,39.75,-14,62,39.75,-31,77,39.75,-26,4,2024-02-09 04:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_08_12,28,72,28,8,93,122.32,-65,25,28,-23,486,3.92,145,564,28,51,110,28,-69,14,28,-14,62,28,-7,77,28,-26,8,2024-02-09 08:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_12_16,27.63,72,27.63,10,93,121.56,-65,25,27.63,-23,486,3.44,145,564,27.63,58,110,27.63,-67,14,27.63,-14,62,27.63,-18,77,27.63,-26,12,2024-02-09 12:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_16_20,33.55,72,33.55,28,93,121.72,-65,25,33.55,-23,486,3.06,145,564,33.55,-7,110,33.55,-67,14,33.55,-14,62,33.55,31,77,33.55,-26,16,2024-02-09 16:00:00
2024-02-09,2024-02-09,FCR,1,NEGPOS_20_24,26,72,26,1,93,121.52,-65,25,26,-24,486,2.92,145,564,26,86,110,26,-67,14,26,-14,62,26,-36,77,26,-26,20,2024-02-09 20:00:00
2024-02-10,2024-02-10,FCR,1,NEGPOS_00_04,35.81,72,35.81,10,93,109.52,-65,25,35.81,-22,486,3.88,145,564,35.81,50,110,35.81,-56,14,35.81,-9,62,35.81,-29,77,35.81,-24,0,2024-02-10 00:00:00
2024-02-10,2024-02-10,FCR,1,NEGPOS_04_08,36,72,36,10,93,109.8,-65,25,36,-22,486,6,145,564,36,61,110,36,-64,14,36,-9,62,36,-31,77,36,-24,4,2024-02-10 04:00:00
2024-02-10,2024-02-10,FCR,1,NEGPOS_08_12,25,72,25,13,93,109.48,-65,25,25,-23,486,3.08,145,564,25,74,110,25,-70,14,25,-14,62,25,-36,77,25,-24,8,2024-02-10 08:00:00
2024-02-10,2024-02-10,FCR,1,NEGPOS_12_16,26.78,72,26.78,-2,93,109.6,-65,25,26.78,-23,486,3.28,145,564,26.78,88,110,26.78,-70,14,26.78,-14,62,26.78,-35,77,26.78,-24,12,2024-02-10 12:00:00
2024-02-10,2024-02-10,FCR,1,NEGPOS_16_20,28,72,28,22,93,108.6,-65,25,28,-24,486,3.06,145,564,28,39,110,28,-70,14,28,-14,62,28,-9,77,28,-24,16,2024-02-10 16:00:00
