datetime,spot_price,fcr_price,revenue_full_da,target_fcr_price,success_fcr_bid,real_power,real_market_dispatch,real_opening_capacity,real_revenue
2024-05-30 08:45:00,62.58,73.04,-15.645,50.52666546052632,False,-1.0,-0.25,0.2625,-15.645
2024-05-30 09:00:00,113.88,73.04,27.046499999999998,50.52666546052632,False,1.0,0.2375,0.5,27.046499999999998
2024-05-30 09:15:00,91.6,73.04,0.0,50.52666546052632,False,1.0,0.2375,0.25,21.755
2024-05-30 09:30:00,79.1,73.04,-1.040789473684212,50.52666546052632,False,-0.0526315789473685,-0.013157894736842125,0.0,-1.040789473684212
2024-05-30 09:45:00,56.8,73.04,-14.2,50.52666546052632,False,-1.0,-0.25,0.0125,-14.2
2024-05-30 10:00:00,97.8,73.04,23.2275,50.52666546052632,False,1.0,0.2375,0.25,23.2275
2024-05-30 10:15:00,75.13,73.04,0.0,50.52666546052632,False,0.0,0.0,0.0,0.0
2024-05-30 10:30:00,68.0,73.04,-0.8947368421052645,50.52666546052632,False,-0.0526315789473685,-0.013157894736842125,0.0,-0.8947368421052645
2024-05-30 10:45:00,51.8,73.04,-12.95,50.52666546052632,False,-1.0,-0.25,0.0125,-12.95
2024-05-30 11:00:00,84.3,73.04,20.02125,50.52666546052632,False,1.0,0.2375,0.25,20.02125
2024-05-30 11:15:00,67.63,73.04,-0.8898684210526329,50.52666546052632,False,-0.0526315789473685,-0.013157894736842125,0.0,-0.8898684210526329
2024-05-30 11:30:00,69.9,73.04,0.0,50.52666546052632,False,0.0,0.0,0.0125,0.0
2024-05-30 11:45:00,49.7,73.04,-12.425,50.52666546052632,False,-1.0,-0.25,0.0125,-12.425
2024-05-30 12:00:00,82.42,88.0,19.574749999999998,50.52666546052632,False,1.0,0.2375,0.25,19.574749999999998
2024-05-30 12:15:00,61.6,88.0,0.0,50.52666546052632,False,0.0,0.0,0.0,0.0
2024-05-30 12:30:00,59.9,88.0,-0.7881578947368433,50.52666546052632,False,-0.0526315789473685,-0.013157894736842125,0.0,-0.7881578947368433
2024-05-30 12:45:00,40.6,88.0,-10.15,50.52666546052632,False,-1.0,-0.25,0.0125,-10.15
2024-05-30 13:00:00,69.94,88.0,16.61075,50.52666546052632,False,1.0,0.2375,0.25,16.61075
2024-05-30 13:15:00,59.91,88.0,0.0,50.52666546052632,False,0.0,0.0,0.0,0.0
2024-05-30 13:30:00,52.41,88.0,-13.1025,50.52666546052632,False,-1.0,-0.25,0.0,-13.1025
2024-05-30 13:45:00,39.6,88.0,-9.9,50.52666546052632,False,-1.0,-0.25,0.2375,-9.9
2024-05-30 14:00:00,39.67,88.0,-9.9175,50.52666546052632,False,-1.0,-0.25,0.475,-9.9175
2024-05-30 14:15:00,49.93,88.0,-12.4825,50.52666546052632,False,-1.0,-0.25,0.7125,-12.4825
2024-05-30 14:30:00,49.93,88.0,-12.4825,50.52666546052632,False,-1.0,-0.25,0.95,-12.4825
2024-05-30 14:45:00,54.94,88.0,-13.735,50.52666546052632,False,-1.0,-0.25,1.1875,-13.735
2024-05-30 15:00:00,39.92,88.0,-9.98,50.52666546052632,False,-1.0,-0.25,1.425,-9.98
2024-05-30 15:15:00,47.43,88.0,-11.8575,50.52666546052632,False,-1.0,-0.25,1.6625,-11.8575
2024-05-30 15:30:00,59.93,88.0,0.0,50.52666546052632,False,0.0,0.0,1.9,0.0
2024-05-30 15:45:00,61.46,88.0,8.0282125,50.52666546052632,False,0.550000000000001,0.13062500000000024,1.9,8.028212500000015
2024-05-30 16:00:00,18.6,57.0,-4.65,50.52666546052632,False,-1.0,-0.25,1.7625,-4.65
2024-05-30 16:15:00,60.9,57.0,0.0,50.52666546052632,False,0.0,0.0,2.0,0.0
2024-05-30 16:30:00,75.31,57.0,0.0,50.52666546052632,False,0.0,0.0,2.0,0.0
2024-05-30 16:45:00,104.0,57.0,24.7,50.52666546052632,False,1.0,0.2375,2.0,24.7
2024-05-30 17:00:00,33.7,57.0,-8.425,50.52666546052632,False,-1.0,-0.25,1.75,-8.425
2024-05-30 17:15:00,76.6,57.0,-1.007894736842099,50.52666546052632,False,-0.0526315789473684,-0.0131578947368421,1.9875,-1.0078947368421047
2024-05-30 17:30:00,94.0,57.0,0.0,50.52666546052632,False,0.0,0.0,2.0,0.0
2024-05-30 17:45:00,128.1,57.0,30.42375,50.52666546052632,False,1.0,0.2375,2.0,30.42375
2024-05-30 18:00:00,57.27,57.0,-14.3175,50.52666546052632,False,-1.0,-0.25,1.75,-14.3175
2024-05-30 18:15:00,88.7,57.0,-1.167105263157923,50.52666546052632,False,-0.0526315789473681,-0.013157894736842025,1.9875,-1.1671052631578875
2024-05-30 18:30:00,107.2,57.0,-1.8596235662471377e-16,50.52666546052632,False,1.0,0.2375,2.0,25.46
2024-05-30 18:45:00,142.48,57.0,33.839,50.52666546052632,False,1.0,0.2375,1.75,33.839
2024-05-30 19:00:00,104.91,57.0,-26.2275,50.52666546052632,False,0.0,0.0,1.5,0.0
2024-05-30 19:15:00,122.41,57.0,0.0,50.52666546052632,False,1.0,0.2375,1.5,29.072374999999997
2024-05-30 19:30:00,133.3,57.0,0.0,50.52666546052632,False,1.0,0.2375,1.25,31.65875
2024-05-30 19:45:00,150.28,57.0,35.6915,50.52666546052632,False,1.0,0.2375,1.0,35.6915
2024-05-30 20:00:00,149.92,46.0,35.605999999999995,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 20:15:00,137.47,46.0,32.649125,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 20:30:00,149.19,46.0,35.432624999999994,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 20:45:00,147.47,46.0,35.024125,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 21:00:00,154.98,46.0,36.80775,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 21:15:00,137.47,46.0,32.649125,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 21:30:00,134.94,46.0,28.843425000000064,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 21:45:00,118.29,46.0,-29.5725,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 22:00:00,139.95,46.0,33.238125,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 22:15:00,107.06,46.0,-26.765,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 22:30:00,118.0,46.0,0.0,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 22:45:00,105.99,46.0,-26.4975,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 23:00:00,116.42,46.0,-6.127368421052612,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 23:15:00,99.7,46.0,-24.925,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 23:30:00,99.2,46.0,-24.8,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-30 23:45:00,88.2,46.0,20.947499999999998,50.52666546052632,True,,,1.0,3.157916591282895
2024-05-31 00:00:00,107.2,28.35,25.46,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 00:15:00,95.6,28.35,22.705,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 00:30:00,79.48,28.35,-19.87,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 00:45:00,95.22,28.35,22.614749999999997,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 01:00:00,85.1,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 01:15:00,88.5,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 01:30:00,101.42,28.35,24.08725,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 01:45:00,91.14,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 02:00:00,91.7,28.35,10.889374999999978,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 02:15:00,82.4,28.35,-20.6,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 02:30:00,86.21,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 02:45:00,89.68,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 03:00:00,86.26,28.35,0.0,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 03:15:00,81.3,28.35,-20.325,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 03:30:00,80.7,28.35,-20.175,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 03:45:00,80.1,28.35,-20.025,32.62552521929823,True,,,1.0,2.0390953262061395
2024-05-31 04:00:00,74.8,38.0,-18.7,32.62552521929823,False,-1.0,-0.25,1.0,-18.7
2024-05-31 04:15:00,79.8,38.0,-19.95,32.62552521929823,False,-1.0,-0.25,1.2375,-19.95
2024-05-31 04:30:00,81.21,38.0,-20.3025,32.62552521929823,False,-1.0,-0.25,1.475,-20.3025
2024-05-31 04:45:00,96.3,38.0,22.87125,32.62552521929823,False,1.0,0.2375,1.7125,22.87125
2024-05-31 05:00:00,62.4,38.0,-15.6,32.62552521929823,False,-1.0,-0.25,1.4625,-15.6
2024-05-31 05:15:00,75.03,38.0,-18.7575,32.62552521929823,False,-1.0,-0.25,1.7,-18.7575
2024-05-31 05:30:00,83.2,38.0,0.0,32.62552521929823,False,-0.263157894736843,-0.06578947368421074,1.9375,-5.473684210526335
2024-05-31 05:45:00,122.43,38.0,29.077125,32.62552521929823,False,1.0,0.2375,2.0,29.077125
2024-05-31 06:00:00,93.16,38.0,-23.29,32.62552521929823,False,-1.0,-0.25,1.75,-23.29
2024-05-31 06:15:00,98.42,38.0,-1.2949999999999922,32.62552521929823,False,-0.0526315789473682,-0.01315789473684205,1.9875,-1.2949999999999946
2024-05-31 06:30:00,108.0,38.0,0.0,32.62552521929823,False,0.0,0.0,2.0,0.0
2024-05-31 06:45:00,107.2,38.0,0.0,32.62552521929823,False,0.0,0.0,2.0,0.0
2024-05-31 07:00:00,108.0,38.0,0.0,32.62552521929823,False,0.0,0.0,2.0,0.0
2024-05-31 07:15:00,114.6,38.0,27.217499999999998,32.62552521929823,False,1.0,0.2375,2.0,27.217499999999998
2024-05-31 07:30:00,128.48,38.0,30.513999999999996,32.62552521929823,False,1.0,0.2375,1.75,30.513999999999996
2024-05-31 07:45:00,115.0,38.0,27.3125,32.62552521929823,False,1.0,0.2375,1.5,27.3125
2024-05-31 08:00:00,122.46,50.5,29.084249999999997,32.62552521929823,False,1.0,0.2375,1.25,29.084249999999997
2024-05-31 08:15:00,115.1,50.5,27.336249999999996,32.62552521929823,False,1.0,0.2375,1.0,27.336249999999996
2024-05-31 08:30:00,110.65,50.5,26.279375,32.62552521929823,False,1.0,0.2375,0.75,26.279375
2024-05-31 08:45:00,124.91,50.5,29.666124999999997,32.62552521929823,False,1.0,0.2375,0.5,29.666124999999997
2024-05-31 09:00:00,119.6,50.5,28.404999999999998,32.62552521929823,False,1.0,0.2375,0.25,28.404999999999998
2024-05-31 09:15:00,108.0,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 09:30:00,94.8,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 09:45:00,98.99,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 10:00:00,101.67,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 10:15:00,97.0,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 10:30:00,89.4,50.5,-1.176315789473686,32.62552521929823,False,-0.0526315789473685,-0.013157894736842125,0.0,-1.176315789473686
2024-05-31 10:45:00,79.4,50.5,-19.85,32.62552521929823,False,-1.0,-0.25,0.0125,-19.85
2024-05-31 11:00:00,99.9,50.5,23.72625,32.62552521929823,False,1.0,0.2375,0.25,23.72625
2024-05-31 11:15:00,89.4,50.5,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 11:30:00,84.4,50.5,-21.1,32.62552521929823,False,-1.0,-0.25,0.0,-21.1
2024-05-31 11:45:00,84.75,50.5,-1.1151315789473701,32.62552521929823,False,-0.0526315789473685,-0.013157894736842125,0.2375,-1.1151315789473701
2024-05-31 12:00:00,108.78,77.0,25.83525,32.62552521929823,False,1.0,0.2375,0.25,25.83525
2024-05-31 12:15:00,83.5,77.0,0.0,32.62552521929823,False,0.0,0.0,0.0,0.0
2024-05-31 12:30:00,82.0,77.0,-1.0789473684210542,32.62552521929823,False,-0.0526315789473685,-0.013157894736842125,0.0,-1.0789473684210542
2024-05-31 12:45:00,75.4,77.0,-18.85,32.62552521929823,False,-1.0,-0.25,0.0125,-18.85
2024-05-31 13:00:00,107.42,77.0,25.512249999999998,32.62552521929823,False,1.0,0.2375,0.25,25.512249999999998
2024-05-31 13:15:00,81.1,77.0,-20.275,32.62552521929823,False,-1.0,-0.25,0.0,-20.275
2024-05-31 13:30:00,80.22,77.0,-20.055,32.62552521929823,False,-1.0,-0.25,0.2375,-20.055
2024-05-31 13:45:00,55.2,77.0,-13.8,32.62552521929823,False,-1.0,-0.25,0.475,-13.8
2024-05-31 14:00:00,83.2,77.0,0.0,32.62552521929823,False,0.0,0.0,0.7125,0.0
2024-05-31 14:15:00,74.81,77.0,-18.7025,32.62552521929823,False,-1.0,-0.25,0.7125,-18.7025
2024-05-31 14:30:00,69.6,77.0,-17.4,32.62552521929823,False,-1.0,-0.25,0.95,-17.4
2024-05-31 14:45:00,89.9,77.0,10.675624999999979,32.62552521929823,False,0.499999999999999,0.11874999999999976,1.1875,10.675624999999979
2024-05-31 15:00:00,87.14,77.0,0.0,32.62552521929823,False,0.0,0.0,1.0625,0.0
2024-05-31 15:15:00,69.4,77.0,-17.35,32.62552521929823,False,-1.0,-0.25,1.0625,-17.35
2024-05-31 15:30:00,78.2,77.0,-19.55,32.62552521929823,False,-1.0,-0.25,1.3,-19.55
2024-05-31 15:45:00,88.5,77.0,0.0,32.62552521929823,False,0.0,0.0,1.5375,0.0
2024-05-31 16:00:00,92.41,52.0,21.947374999999997,32.62552521929823,False,1.0,0.2375,1.5375,21.947374999999997
2024-05-31 16:15:00,75.19,52.0,-18.7975,32.62552521929823,False,-1.0,-0.25,1.2875,-18.7975
2024-05-31 16:30:00,86.3,52.0,0.0,32.62552521929823,False,0.0,0.0,1.525,0.0
2024-05-31 16:45:00,87.4,52.0,0.0,32.62552521929823,False,0.0,0.0,1.525,0.0
2024-05-31 17:00:00,71.77,52.0,-17.9425,32.62552521929823,False,-1.0,-0.25,1.525,-17.9425
